clean_tweet,label,
ሀብታምና ደሃ ይኖራሉ።  ከትውልድ ትውልድ የሚተላለፍ ሀብት አለ። አንዳንዱ ላቡን ጠፍ አርጎ self made ቢሊዮኔር ይሆ…,0,
በተደጋጋሚ ከኦፌኮዉ ምክትል ሊ/ቀ ኦቦ በቀለ ገርባ ጋር ተነጋግረናል፤ ይሁንታንም አገኝተናል።” - አቶ ጌታቸው ረዳ ድምፅ ወያኔ ቴሌቪዥን ላይ ከሰጡት ቃለ ምልልስ,0,
በአዲስ አበባ የመሬት የሊዝ ጨረታ በይፋ ከተቋረጠ በርካታ ወራት ቢቆጠሩም አሁንም ህግን ባልተከተለ መንገድ መሬት እየተከፋፈለ ነው።,0,
ታህሳስ 24፣ 2012  ኢትዮጵያውያን ባለሃብቶች ከውጭ ኩባንያዎች ጋር በሽርክና ከሚያከናውኗቸው ፕሮጀክቶች መካከል ከ180 በላይ የሚሆኑት ወደ ምርት ገብተዋል ተባለ፡፡   ማህሌት ታ…,0,
ነው ዘንባ    ጣራው ላይ ዱቅ ያለችው??,0,
እሰክንድር ነጋ ፖለቲካዉን ተቀላቅሎ ያሉትን ደጋፊዎች ቁጥር ባይቀንስ ጥሩ ነዉ።እንደ አክቲቪስት ያለውን ተጽዕኖ ፈጣሪነትና በውጭዉ ዓለም ያለውን ተቀባይነት ባለበት ቢያስቀጥል ይበልጥ ዉጤታማ መሆን ይችላል።,0,
ወላይታ ድቻ ከ ፋሲል ከነማ - ቀጥታ ውጤት መግለጫ,0,
ብሄራዊ የመረጃና ደህንነት አገልግሎት ለ532 የፀረ-ሽብር ግብር ሃይል ባለሙያዎች ስልጠና ሰጠ,0,
እና ባዶ እጅህን ይዘህ ና አሉ!,0,
ይለወጣሉ ፣ የሚሰማቸው ህመም ሊቋቋሙት የማይችሉት ይለብቻዎ ትሆናላችሁ ፣ የምትወዳቸው ZIMZIMZALABIM ZIMZIMZALABIM  O      O     O      O      O…,0,
ሰላም ለኢትዮዮጵያ ሰላም ለቅድስት ቤተክርስቲያን,0,
ሠውን ወንድሜ ነው ጠላቴ ነው የሚባለው በሠዎቹ ሁኔታ ተመሥርተህ እንጂ ፖሠቲክ አመለካከት ሣይኖሮህ ቀርቶ አይደለም! ደሞ የሡ ምክንያታዊ ተቃውሞ ለውጥ እንዳመጣ አየን እኮ! :D :D !  ••• !,0,
ደውላችሁ ከማደርገው ነገር ማቋረጣችሁ ሳያንስ፣ አስሬ ምንድነው ድምፅህ... ተኝተህ ነበር እንዴ? ብላችሁ አትጠይቁኝ! ቶሎ ወደ ነጥባችሁ!,0,
is not a crime for innocent Amhara  አምሐራ ነት ወንጀል አይደለም  ፍትህ  ፣ለክርስቲያን  ታደለ ፣በለጠ ካሳ  ፣ አስጠራው ከበደ ለመላው  የአ…,0,
1. ሁለተኛ ሞዴል፣ ቀሀስ፣ ጁኔር የተማርነዉ  2. ከአራተኛና ቀላዳባ በ 1ብር 404 ታክሲ የሸለልነዉ 3.ከቀበሌ ዳቦ ለመግዛት በለሊት ወረፋ የጠበቅነው…,0,
ወጥ እየሰራቺሁ ገና ዘይት ጠብ ከማረጋቺሁ   Mom: በርቺ ዘይቱን ገለበጥሺው አይደል?? ?ምን ታረጊ ሰርተሺ አላመጣሺው በደንብ ደፋፊው  ያባቴ አምላክ ይድፋሽ????  እስኪ ዛሬ እናታችሁን በ ባለ…,0,
ሕይወትን ሊወድ መልካሞችንም ቀኖች ሊያይ የሚፈልግ ሰው፥ መላሱን ከክፉ ከንፈሮቹንም ተንኰልን ከመናገር ይከልክል፤ከክፉ ፈቀቅ ይበል፥ መልካምንም ያድርግ፥ ሰላምን ይሻ ይከተለውም፤ የጌ…,0,
እናንተ ፋና ጋዜጤኞች ስራ የፈተችሁ አሸናፍ ለመሆኑን ጎሳ ውይም ብሔር አይጠይቅም፡፡ ቋም…,0,
ውሻ ባልወድም… ባገራዊ ስም መጥራትህ ተመችቶኛል። እንደ ድሮው እነ መቻል ዓይነት። ፖሚ ፓፒ ምናምን የት አባቱ,0,
ተረሽነዋል የሚል መስሎኝ ?? ምን ላርግ ከሚሞሸረው የሚረሸነው ይበዛል ዘንድሮ?????♂️,0,
ፋሲል ከነማ ከ ኢትዮጵያ ቡና - ቀጥታ የውጤት መግለጫ,0,
ራስ አላት እንዴ?,0,
እኛ እኛ ማን መሆን አያስፈልገንም ልሳሰመደይ ውዶረበ እሱ ብቻውን አልነበረም ህደ,0,
6- ሁሉም የሚፈልገው ሰላም: ነፃነት: እኩልነት: ፍትህንና እኩል ተጠቃሚነትን ነው:: መንግስት ችግር ያለባቸውን ዩንቨርስቲዎች ዘግቶ ተማሪዎቹ ወደህሊናቸው እስኪመለሱ መጠበቅ አለበት::,0,
ኢፌድሪ መሬት ባንክና ልማት ኮርፖሬሽን ዓላማ 2፡    የፈደራል መንግስት መስሪያ ቤቶችና የልማት ድርጅቶች ስር የሚገኙ ይዞታዎችን አንድ በአንድ መቁጠር እና ካርታ እንዲኖራቸው ማድረ…,0,
የኢትአየርመንገድ አብይ ኖቤል ተሸለመ ብሎ ተማለቅለቅ በኛው ፓይለቶች እየበረሩ ከኛ በኋላ ተቋቁመው ደህንነታቸው አስተማማኝ የተባሉት ካታር፣ኢምሬትስ፣ኢትሀድ እንዲሁም ሲንጋፖርም ጭምር…,0,
የተረገመ የፍየል ሥጋ ከሞተ ቀይ ሻማዎች ጋር የሙታን…,0,
እነ ጀነራል ሳእረና ዶ/ር አምባቻው የሞቱት እንዳንተ በልጥ ሆነው የግል ጠባቂዎች ባለማደራጀታቸው ነው።,0,
ትንሽ ይቆይጅጅጅጅ እንዴዴዴ ???♀️????,0,
ጉዳዩ ያለንበት የፖለቲካ ቀውስ ላይ የኢኮኖሚ ቀውስ ጨምሮ ስቃያችንን የሚያባብስ፣ ድህነት ወለድ አሰቃቂ ወንጀሎች የየእለት ዜናችን ሊያደርግ የሚችል ጉዳይ ነው።,0,
በአንድ ኢትዮጵያዊነት ማደራጀት እንዲህ ነው  አርሲ ዞን ሳጉሬ ከተማ ኢዜማ ምርጫ ወረዳውን ኣደራጅቷል። ኢዜማ የማይገባበት የኢትዮጵያ መሬት የለም የተባለው ያለምክንያት አይደለም!,0,
?? እኔ ግራ ልጋባልህ.. ምነው ምነው?,0,
-የሚታማው የአርሰናል መከላከል በዚህ ጨዋታ ላይ መሻሻሉ የቀድሞም ድክመቱ እንደ ቡድን ከመከላከል ችግር እንጂ ከስብስቡ አልነበረም ለማለት ያስችላል?  -የዩናይትድ መዋዠቅ ክለቡ በኦ…,0,
የኢህአዴግ ግንባር ዛሬ በይፋ ራሱን አክስሞ አዲሱን ውህድ የብልጽግና ፓርቲ ለመመስረት የስምምነት ፌርማቸውን አስፍረዋል። በብልጽግና ሽፋን የስልጣን ብልግና እንዳያመጣ ስጋት አለኝ።…,0,
ጥያቄ?   የኢራን (ሸአት) ቅብልነት በሀገራችን የእስልምና አማኞች ዘንድ ምን ያክል ነዉ? የሳዉዲ አረቢያ (ሱኒ) ቅብልነት በሀገራችን የእስልምና አማኞች ዘንድ ምን ያ…,0,
በአዲስ አበባ ከተማ በ831 ሚሊየን ብር ወጪ ዘመናዊ የትራፊክ መቆጣጠሪያ ማዕከል ህንጻ ግንባታ ለማካሄድ ከቻይናው የኮሙኒኬሽን እና ኮንስትራክሽን ካምፓኒ ጋር ስምምነት ተፈረመ፡፡(ኢ…,0,
ምግብ እንደሆነ ካልገባህ አንተ ላገባ ነው ሚለው ዘፈን ስልክህ ላይ Most Played ነው ???♂️,0,
ካሜራ ማን ካየ ያደርገዋል????????,0,
ኮካ-ኮላ የጥሬ አቅርቦት ፍላጎቱን በአገር ውስጥ ለማሟላት ካለው ፍላጎት በመነሳት የስኳር ፋብሪካ ለመግዛት መወሰኑን አስታውቋል ፡፡,0,
አዲስ አካውንት እየከፈቱ እኔን ብቻ አዛ የሚያረጉኝ መስሎኝ በቃ ስሜን ሲያዩ የቤተ ክህነት ሰው መስያቸው ነው ብዬ ነበር ለካ ህዝቡን ሁላ አማረዋል ????????,0,
እንዳደናቀፈው ሰው በላዩ ክንብል! ብዬም አስቤ ዘግንኖኝ ነው,0,
በቃ! የሞጣ ሙስሊሞች ጉዳይ ለተወሰኑ ቀናት ብቻ ተሽኾ ዝም ሊባል ነው ማለት ነው?!  ያሳዝናል በጣም!! በተለይ በመጅሊስ በኩል ጠንካራ አቋም ተይዞ አስቸኳይ መፍትሄ ሊበጅለት ይገባል።,0,
በሞጣ ጉዳይቀጥታ ስርጭት ደውላችሁ መሳተፍ የምትፈልጉ በዋትስአፕ +27 (78) 940-6084 ደውሉ,0,
እናንተንማ እንዴት አብልጦ አያለብሳችሁ? ስለዚህ ምን እንበላለን? ምን እንጠጣለን? ምንስ እንለብሳለን?’ብላችሁ አትጨነቁ አሕዛብ እነዚህን ነገሮች ሁሉ ለማግኘት ይጨነቃሉና የሰማዩ አ…,0,
ጌታ ሆይ ይሄን ህዝብ በቃ ጨክነህ ለነዚህ ቁጭ በሉዎች ተውከው ማለት ነው……..መምጣትክን ተውከው በቃ ማለት ነው……..ፖለቲካውም ሀይማኖቱም የቁጭ በሉዎች መጫዎቻ ይሁን…,0,
ጎረቤታችን በግ ጠፋኝ ብሎ እየቀወጠው ነው  እኔ የሚያናደኝ ዶሮ መሆኑ ነው?? ????,0,
አቦ ቤቲ ይሄንን ኢንተርቪው እስከ እሮብ ማታ አቆይተሽ አታቆርፍጅው። ዛሬውኑ ይለቀቅልን??,0,
በሞጣ ሀብት ንብረቶቻቸው በአንድ ጀምበር ለወደመባቸው ሙስሊም ወገኖቻችን የLTV ጋዜጠኛዋ ቤተልሄም ታፈሰ የ 10,0,
እኛ ሰፈር ብመጪ አባቴ ሳይሆን እኔ ይሄ እንዳለ ሜዳ ነበር እልሻለው... ያባቴ ታላቅ እንዳትዪኝ እንጂ ??,0,
አዘጋጆች  ------ ምሁራዊ ትንታኔ  የባለስልጣናት ስብሰባ  የውይይት መድረክ  የሺማግሌወች እርቅ  ጥናታዊ ፅሁፍ  መሰረተ ድንጋይ አስቀመጡ  ኮፍያ - ቲሸርት  ሳይንሳዊ ምናምን…,0,
ገንዘቡን ከየት ነው ወጪ ሚያደርገው? በቅነት ታስቦ ከሆነም ሚመለከተው የከተማ አስተዳደሩ ክፍል ይስጥ እንጂ የአንድ ሰው ስም እየጠሩ ታከለ ይሄን…,0,
በአጠቃላይ የጀበሉ ልጅ ጀበል ነው በጣም ነው የተመችኝ  ለካ ህዝቤ ልጅቷ የሰው ልክ ጠንቅቃ ታውቃለች,0,
በመጀመሪያው ያሉንን ለመጠበቅ ጠባቂዎችን ከእስር አስፈቱን !!!!!,0,
ውህደት ባይኖር ኖሮ ይህ ፍቅር የት ይመጣል?❤ አንዱ ፈላጭ ቆራጭ ሌላው ኢትዮጵያዊ የዳር ተመልካች ሆኖ መቅረቱ እስከመቸ እንዲቀጥል ፈልገው ይሆን የኢትዮጵያ ጠላቶች ውህደትን የሚቃወሙት?,0,
በስህተት አካውንቱ ውስጥ የገባውን አንድ ሚልዮን ብር መልሶ ያስረከበው ወጣት ደሳለኝ ብስራት። ምንጭ fb በጥቂቱ የታመነ በብዙ ይሾማል!??????,0,
ቢያንስ መናገር ይችላሉ ትነኝጠግርእበ ዴንእ እና ከዚያ በፊት በጣም ረጅም ጊዜ ይሆናል ምረበነልአ ሩጥ ምጣበ ሱእ,0,
የሆዳቸውን ማን ያውቅላቸዋል እንጂ ከአዛውንቶች ይልቅ ወጣቶች ናቸው በብቸኝነት የሚጠቁት።       አና ፍራንክ,0,
ረባሽ,0,
አንዳንድ ኤርትራውያን እና ከኤርትራውያን በላይ ለኤርትራ ናፅነት የተጨነቁ ኢትዮጵያውያን ለታምራት ስቱዲዮ ግንባታ ያበረከትነው ገንዘብ ካልተመለሰልን እያሉ ነው። እኔ እና Tare DG…,0,
የሀገራችን እግርኳስ ክለቦች ገቢ የማግኛ መንገዱ የተሳሳ ነው የግብር ገንዘብ እየተመዠረጠ ባልተጠና መንገ…,0,
ኢዜማ ከባዱን ና አስፈላጊውን ስራ የመረጠ ፓርቲ ነው።,0,
ሆኖ ነው ወጪ መጋራት ለግጭት ምክንያት የሚሆነው። አብይ ሳይመጣ የነበረ አሰራር ነው እኮ።,0,
ኧረ ቀልድ መሆን አለበት,0,
ህዝባቸው በሃይማኖት፣ በባህልና ባለፈው ታሪክ ያዳበረውን ትሥስር ትቶ ከመንግስት ተቋማት ጋር እንዲጣበቅ፣ የልማድ ሳይሆን የፖለቲካ ተገዢ እንዲሆን ለማስቻል ነበር። የታሪክ አጻጻፍ እ…,0,
ችግሩ ከራሱ አማራ ነው ብአዴንን በፅኑ መቃወም የማይፈልግ ነው ህዝቡ ።,0,
Twitter ላይ አይናውጣ ናችሁ በአካል ኩሥትር!,0,
በአዲሱ የትምህርት ሥርዓት ለሁሉም ዩኒቨርሲቲዎች የመጀመሪያ ዓመት የሚሰጡ 18 የትምህርት ዓይነቶች (ኮርሶች) ተለዩ፡፡ በአዲሱ ትምህር ስርዓት ‹‹Fx›› ወይንም ኤፍ የሚባል ውጤት መፋቅ ይቀራል ተብሏል,0,
በጻድቅ ሰው ቤት ብዙ ኀይል አለ። ምሳሌ ፲፭፥፮ ፎቶ፦ ደብረ ሊባኖስ,0,
ለ3 ሆነው የፃፉት መስሎህ ነው አይደል ካስዬ?!,0,
ማንም ከማንም ጋር እኩል አይደለም ሁሉም ግለሰብ የተለየ ነው።         እኩልነት ወደ ሰው ልጅ አእምሮ ሰርስሮ የገባ እጀግ አፍራሽ የሆነ ሃሳብ እንደሆነ ልነግራችሁ እወዳለሁ…,0,
ጠ/ሚ ዶ/ር ዐቢይ ቦረና ዞን ገቡ  አዲስ አበባ፣ ታህሳስ 27፣ 2012 (ኤፍ.ቢ.ሲ) ጠቅላይ ሚኒስትር ዶክተር ዐቢይ አሕመድ በኦሮሚያ ክልል ቦረና ዞን ያቤሎ ከተማ ገብተዋል፡፡,0,
በጉጉት የሚጠበቀው ታላቁ የአርሰናል እና ማን ዩናይትድ ፍልሚያ...,0,
ስጦታ እኮ ነው፣ እኔ አልችልም,0,
???????? እኔ የማንም አይደለሁም።   የዋሊያዎቹ ብቻ????❤✌     እና የቡንዬ☕????,0,
ይሄ ልጅና አበበ ቶላ ብዙ የሚያመሳስላቸው ነገር አለ:: ዋናው ግን ከእውቀት ነፃ መሆናቸው ይመስለኛል:: ባጭሩ ሁለቱም ጨዋዎች ናቸው:: ጨዋ ደግሞ ደፋር ነው????,0,
አሸባሪ አክራሪ የሚሉን የበለጠ የሃገር ስጋት ናቸው::  ዋናው እኔ ትክክል መሆኔን ልመን እንጂ የነሱ ወሬ አያስጨንቀኝም!! ደግሞም እንደዚህ የሚያወሩት ሰዎች ምንም አያመጡም!  አህ…,0,
በ9ኛው መቶ ክፍለ ዘመን ዮዲት ጉዲት አብያተ ክርስቲያንን ስታቃጥል ታቦተ ጽዮን ይዘው ወደ ዝዋይ ሀይቅ ከተሰደዱ በኋላ ዘመነ ሰላም ሲጀመር አክሱም በነበሩ ካህናት አስታዋሽነት ከዝዋ…,0,
በለው!?? ጣ አለ አለማየሁ ገላጋይ ????,0,
ለሶስት ሰው ግልጽ ከሆነ እ ??,0,
አቶ መኮንን ደመቀ     ህወሃትን ገፍተን ውህደት እንዴት ይሆናል አይታሰብም አሉ የተባለው እውነት ነውዴ?!¡¡,0,
አማርኛ የእኔ የትውልድ ቋንቋ ነው,0,
ክፉ ነህ ??????,0,
2- የጎንደሩ ጎደኛዬ እኔና እንተ መዛመድ አለብን: ይቺን ጥበሳት እያለ የጎንደር ቺኮችን አስተዋውቆኛል:: ግርማይ በህፃንነቱ ያለፈበትን ታሪክ ሲነግረኝ አስለቅሶኛል::,0,
አብነት,0,
በመሆኑም እየደረሰ ካለው ችግር በዋናነት የሚጠቀሰው አንዱ የንፁህ መጠ ውሃ አቅርቦትና ስርጭት እጥረት በዋናነት የሚጠቀስ ነው።,0,
አሜሪካዊ ያገባች የግቢ ጓደኛችን ነበረች። ከሠርጓ ቀናት በፊት ቤቷ ሄደን ስናወራ የነገረችን ተመሳሳይ ነበር። እኔን ለብሩ ብለሽ አይደል ሲ…,0,
ስርዓታችን የቀዉስ አዙሪት ሳይማሩ ከማስተማር ይጀምራል። ሳይማሩ ማስተማር የተማረ መሀይም ይፈጥራል። ደግሞ እሱም ሳይማር አስተምሮ ከሱ የከፋ መሀይም ያፈራል። በዝህ መልኩ ትምህርታችን…,0,
የፖለቲካ ፓርቲዎች ለህዳሴ ግድቡ ዳር መድረስ አስተዋፅኦ እንዲያደርጉ ጥሪ ቀረበ የፖለቲካ ፓርቲዎች ለህዳሴ ግድቡ ዳር መድረስ አስተዋፅኦ እንዲያደርጉ የታላቁ ህዳሴ ግድብ ህዝባዊ ተሳ…,0,
ትንቢቱ ተፈጽሟል ፡፡ ማኅተሞቹ ተሰበሩ። ረጅም ህይወት ያለው ሰይጣን,0,
ዘመን ባንክ ባለፈው የበጀት ዓመት ለተለያዩ የኢኮኖሚ ዘርፎች የሰጠው ብድር 7.6 ቢሊዮን ብር የደረሰ ሲሆን፥ ይህም ከቀዳሚው ዓመት የ50.7 በመቶ እድገት የተመዘገበበት እንደሆነ ባ…,0,
እሄ እማ ያአብይነ ያነፍጠኞች ቁማር ነዉ  ያነፍጠኞች አለማ ያኦሮሞ ህዝብን ሌላ ብህር ለመጋጨት ስጥሩ እያያን ነዉ,0,
አዎ እሳት ይነሳል ልናሳሳነያ ድገንመ ንትበሳሳነያ ንኛእ ውሰ ድንአ እና ከዚያ በፊት በጣም ረጅም ጊዜ ይሆናል ህደ,0,
ጥልቅና ሚዛናዊ ትንታኔ ነው፡፡ ፖሊሲው በ3 ዓመት ውስጥ በሂደት ይደረጋል ነው የተባለው፡፡ ግብጽም ከፖሊሲው በፊት፡ በቂ የውጭ ምንዛሬ እንዲኖር ያደረገችው ወ…,0,
ለገሐር የሚገኘው የባህርና ሎጀስቲክስ አገልግሎት ኢንተርፕራይዝ የቀድሞ ሕንፃ ከጥንካሬው የተነሳ ለማፍረስ ፈተና የሆነ ይመስላል። በአካባቢው ሊደረግ ለታሰበ የልማት እንቅስቃሴ በመፍረ…,0,
የትግራይ ህዝብ አቋም በየ6 ወር አይቀያየርም አንድና አንድ ነው።”  አቦ ሌንጮ ለታ,0,
Hehehe የኔ ብቻ መስሎኝ ነበር ??,0,
ኢራን የ2015 የኒውክሌር ስምምነትን እንድታከብር ጀርመን ጠየቀች፡፡ ስምምነቱን ለማስቀጠል ጥረት እንደምታደርግም ጀርመን አስታውቃለች፡፡,0,
.... የተለያዩ መፈክሮች እየተሰሙ የቀጠለው ሰልፍ ጊዮርጊስ ቤተክርስቲያን ጋር ሲቃረብ ከ አስተባባሪዎች ድምፅ ማጉያ መልዕክት ለ ሰልፈኛው ተላለፈ.....,0,
ግድ የለም ወዳጄ ግሩም፤  እኔ ካንተ ዘንድ ያለሁ ተራ ከረታታው ከተሜ ነኝ! ??,0,
???? ከማርጠብ በላይ የሰውዬው መንጨርጨር ይገርማል? ቅና ያለው ልጅ በአባቱ *ላ ይቀናል የተባለው ያለምክንያት አይደለም????,0,
ለመወሃድ ግንባሩን የመሰረቱ ፓርቲዎች በመጀመሪያ የነበራቸው ህጋዊ ሰውነት በማስቀረት ራሳቸውን በማክሰም አዲስ የሚመዘገብ የፖለቲካ ፓርቲ መፍጠር አለባቸው እንጂ ግንባር ራሱን ችሎ ወደ ሌላ መልክ አይቀየርም,0,
ምንድነው በግዕዛችን ምትመራረቁት?! አምሓርኛ የት ገባች??,0,
(1) ዶክተር መሐሪ ታደሰ ወልደጊዮርጊስ የባሕር ዳር ከተማ አስተዳደር ተቀዳሚ ምክትል ከንቲባ ሆነው ተሾሙ  (2) በደብረ ብርሃን ከተማ የሚገነባው የበላይ ባለ ኮኮብ 5 ሆቴል ፕላን…,0,
ልክ ነው። የዛሬው ከጫጉላም ያልፋል። ምን ሊጫወት እንደሚፈልግ ያሳየበት ጨዋታ ነው።,0,
አደባባዩ ጋር ስክሪን ሲገጠም እንደ ብርቅ ተኮልኩለን ክሊፕ ያየን ፪. ካናል ቢኒ ጋር ባቅላባ ለመብላት የተሰለፍነው ፫. የኮኮአ ጀላቲ ለመግዛት ሸንኮር ድረስ የሄድ…,0,
እነ አይቅርብኝ ባለ አዲስ አመቶች፤ አዲስ አመታችሁ የሚከበረው በየ፮ ወር ነው?? እረ በህግ አምላክ ።,0,
ልጆች ሆነን ት/ቤት ክብ ወንበር ደርድረን ዙሪያውን እሩጠን ቀድሞ ወንበር ለመያዝ እያልን እንጫወት ነበር ።  ይህን ይመስላል የሀገራችን በደመነብስ የሚካሄደው…,0,
በወሬ ደረጃ ተሽቀዳዳሚም የላቸውም  በተግባር ግን ከሽበርተኛነት  የሚለያቸው  ምንድነው?? የኦሮሞ  ህዝብ ስላም አብሮ መኖርን  ትምህርትን ስርቶ መብላትን ይጠላበት ይ…,0,
አንተ በነበርክ ሰዓት በሌሊት ፎቶ መነሳት አልተጀመረማ ጆዬ።,0,
ወገን እያያችሁልኝ ለማለት ነው!! እያያችሁልኝ!! :))አመሰግናለሁ!!,0,
ጠቅላይ ሚኒስትር ዶክተር አብይ አህመድ ብልፅግና ፓርቲን የተቀላቀሉ ድርጅቶች የስምምነት የፊርማ ስነ ስርዓት ላይ ያደረጉት…,0,
የዛኔ ሉዓላዊ ሀገር መሆናቸውን ክደን ነበር እንዴ?........አሁን አልፏል?.........አስተምሮን ካላለፈ ነገ አቅሙን ሲያጠናክርና እላፊ ጥቅም ሲፈልግ ያ ላለመደገሙ ምን ማረጋገጫ አለን?,0,
ራስህ ?? እሺ,0,
ይህችን ሀገር እየበጠበጡ ያሉት የኔ ሀሳብ ብቻ ነው ልክ የሚሉ ግትሮች ናቸው,0,
ሸገር fm ላይ የሆነ ጊዜ ስለ ደበበ ሰይፉ ፕሮግራም ሰርተው ነበር። ስለ ስራዎቹ እና ራሱ ግጦሞቹን ሲያነባቸው ያሰሙ ነበረ። አነባበቡ በዜማና በሰሜት ነው። መቼም አይረ…,0,
ስብሰባው፣ልፍለፋው፣ፉከራውና ድንፋታው የትም አያደርስም። ዘላለም አትነግሱም፣ በቃ ማለት በቃ ነው። አርፋችሁ ለመነጋገርና ለመግባባት ብትሞክሩ ለሁላችንም ትርፍ አለው።,0,
ይኸ ህዝብ ወዴት ይሂድ አረ ግራ ገባን,0,
የቀረጸው ግለሠብ ላንተ ከመላክ አስቀድሞ ለፖሊስ ወይም ለሚመለከተው ክፍል ሪፖርት ቢያደርግ ጥሩ ነበር::,0,
ናዝሬት נצרת   ጌታችን እና መድሀኒትችን እየሱስ ክርስቶስ ያደገባት :     መልአኩ ቅዱስገብርኤል እመቤታችንን ያበሰረበት ቦታ (የብስራቱ ቤተብክርስቲያን),0,
የድምፅ አሰጣጥ ሂደትና ቆጠራማ ፣ የማጨናበር መንገድ እንደሚይዝ መጠራጠር አይቻልም።,0,
የዛሬን አያድርገው እና አብዮታዊ ድሞክራሲም እንዲህ ተብሎ ተሰብኮ ነበር ወደጄ,0,
መላላጫ እያለ የምን እግር ነው,0,
በሌለ ውሃ ማንንም አይገዛም ብለው ነው??,0,
የዎላይታ ዞን የለውጥ አራማጆች ጠቅላይ ምኒስትር ዐቢይ አሕመድ የዞኑን ክልል ሆኖ የመቆም ጥያቄ ለመመለስ የብሔራዊ ምርጫ ቦርድ ሰብሳቢ ለሆኑት ብርቱካን ሚደቅሳ እደውላለሁ ሲሉ ቃል እንደገ…,0,
ያማማቶ በኢትዮጵያ ያለው ሁኔታ ማን መስክርልን ኣለው ኮ/ል ገመቹ ???♂️,0,
የዘንድሮው ገና ካሁኑ ፓለቲካ ፓለቲካ እየሸተተኝ ነው ። ቲቪ ቻላኖቹ ሁሉ የጋበዙት ፓለቲከኞችን ነው ።,0,
ሃሃ ምስኪን,0,
እንኳዕ ኣብፀሐና ንሕዳር ፅዮን። ************* በረከታ፣ ልመናኣን ምህለላኣን ንእኖና ማርያም ምሳናን ምስኩሉ ዓለምን ይኹን። ሰናይ በዓል ይግበረልና። ወኢያድግ እግዚአብሔር…,0,
እስካሁን ከኢህአዲግ በስተቀር የኢኮኖሚ ፖሊሲ ያለው ፓርቲ ያለ አይመስለኝም፣ ክርክሩ ወይ በህገመንግስቱ ወይ ባስተዳደር ወሰን ላይ ነው፣ ለምሳሌ ኢዜማ ስራ ለመፍጠር…,0,
Kalye ረጅም ጊዜ ነው ብየኮ  ነው :: እኔኳን አላስታውስም ??????,0,
የፕሮፌሰር ብርሃኑ መልስ ለአዳማ ከተማ ነዋሪዎች፡፡,0,
ሰንበትን በተስፋ ለህፃናት በጎ አድራጎት:  ይህ በጎ አድራጎት ድርጅት በወ/ሮ ወይንሸት ከ19 አመት በፊት የተመሰረተ ሲሆን በኤች አይቪና በተለያየ ምክንያት ወላጆቻቸውን ላጡ ህፃናትና ደጋፊ የሌላቸ…,0,
እኔ ከፖለቲካው ተባርሬ የምወጣው አዲስ አበባ ላይ ከ23ቱ የፓርላማ መቀመጫዎች ኢህአዴግ አንዱን ካሸነፈ ነው፡፡ ….በአጠቃላይ የእኛ የምርጫ አካሄድ የሚሆነው ኢህአዴግን በሰላማዊ መ…,0,
ገለልተኛው  ሐዋርያ  ሲሳይ  አጌና  እንድተነበየው   አብይ  አህመድ  የሚመራው  ቡድን  በምርጫ  ካላሸነፈ  ኢትዮጵያ  ወደ  ሰማይ  ልታርግ  ትችላለች!  አይ  ሐዋርያው!,0,
147 የኢራን ዜጎች በኡክራይን አሮፕላን ክስከሳ ሞቱ፣ 32 ውጪ ዜጎች ነበሩ።,0,
እና እስከዛሬ ተበላን ማለት ነው,0,
ዶሎ ዩኒቨርሲቲ በኦነግና ቄሮ የታገቱ የአማራ ተማሪዎች እስካሁን አልተለቀቁም።በርካቶች ሴቶች ናቸው።ነገሮች ሁሉ ከአቅማችን በላይ እየሆኑ ነው።,0,
በኦባማ አሰተዳደር የነበሩት ሰዎች ስለ ተገቢው ምላሽ እየተከራከሩ ነው,0,
የሀላባ ብሔረሰብ የዘመን መለወጫ በዓል-ሴራ በአዲስ አበባ እየተከበረ ነው,0,
በሴቶቹ ማራቶን ኬንያና ኢትዮጵያ ብቻ ናቸው እንዴ የተወዳደሩት ?,0,
የገናን በዓል በማስመልከት የተዘጋጁ የንግድ ትርኢቶች,0,
አባክህ ዝም በል ባዶ ጭንቅላትህን በሀፍ ህ በኩል አታሳየን!,0,
ከአዲስ አበባ ሆሳዕና ተመሳሳይ,0,
የአራተኛው ጣትሽ ቀለበት  አይወድቅም ነበረ በጉልበት ወደቀብሽ አሉ በቀላሉ ለካስ ገላ ያከሳል ቃል ማጉደሉ ??????,0,
ወሎም ከአፋር ነው አፋርም ከወሎ እንዴት በመካከል ሰይጣን ገባ ዘሎ  የወሎን እሴት ለማፈራረስ የመጣው ምእራባዊ ስርአት ሊይዝ ይገባል።,0,
በዛይን ወቅት የነበርው ዛሬ በቀላሉ እንዴት እንደተረሳ ግን ይገርማል። ገና አመት ሳይሞላው! ምን አይነት መዲያ ስራ ነው።,0,
ስብሰባው ላይ ተሳታፊ የነበሩ አንድ ሴት ሲመልሱ እንደሴት ንሯችንን ያከበደውን ነገር ለመማከር እንጂ ባሎቻችንን ለመፍታት የመጣን አልመሰለኝም አሉ።,0,
How on Earth እቴ እሜቴ የሎሚ ሽታ ያ ሰውዬ ምን አለሽ ማታ ምንም ምንም አላለኝ ትዳሩን ፈቶ ልውሰድሽ አለኝ። Became childrens song?,0,
??????... እውነት ነው,0,
